Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
80.944305,0.02806243,43.998754476524276,11.372322175613364,0,1,8954.727,-0.050359037,6,1,false,false,-3.9934766,0.9336679,9.669433,-0.053032517,-0.06766771,3
80.95482,0.028322192,43.99876527649928,11.372329780451484,0,1,8953.62,-0.044306066,6,1,false,false,-4.0176024,0.9330901,11.0907345,-0.054103088,-0.06134451,3
80.96456,0.028581982,43.998776076474286,11.372337385277714,0,1,8952.404,-0.04019117,6,1,false,false,-3.803842,0.7846237,10.122269,-0.055058815,-0.054423556,3
80.97225,0.028841805,43.99878687644929,11.372344990115835,0,1,8960.798,-0.04115926,6,1,false,false,-3.8754778,0.8855782,12.48266,-0.05594034,-0.0506492,3
80.981384,0.02910165,43.9987977665122,11.37235271961427,0,1,8968.367,-0.042611413,6,1,false,false,-3.8392715,1.0115316,11.737978,-0.05680491,-0.04939091,3
80.99282,0.02936153,43.9988085664872,11.3723603244405,0,1,8963.06,-0.04454855,6,1,false,false,-3.9349406,1.1610253,12.420405,-0.057650667,-0.048500232,3
81.00536,0.029621443,43.9988193664622,11.372368053938937,0,1,8951.443,-0.04382201,6,1,false,false,-3.944675,1.0607204,13.3183975,-0.058472924,-0.048214763,3
81.0146,0.029881388,43.99883016643721,11.372375783437374,0,1,8950.615,-0.04188581,6,1,false,false,-3.718872,0.8627671,14.025643,-0.05927586,-0.04736819,3
81.02094,0.03014135,43.99884096654954,11.372383512935809,0,1,8962.648,-0.04091677,6,1,false,false,-3.769401,0.74023277,11.963024,-0.060084615,-0.04843371,3
81.02704,0.030401332,43.99885176652454,11.372391242434245,0,1,8970.245,-0.038496524,6,1,false,false,-3.6613436,0.7627341,13.756032,-0.060913205,-0.049004585,3
81.034996,0.030661328,43.99886247654896,11.372398971944571,0,1,8968.481,-0.038496517,6,1,false,false,-3.00858,1.0573044,12.808304,-0.061749,-0.045806278,3
81.044365,0.030921351,43.99887327652396,11.372406701443007,0,1,8965.858,-0.03752748,6,1,false,false,-3.4957552,1.0895545,13.236204,-0.06254337,-0.045139965,3
81.055405,0.031181404,43.99888407649897,11.372414430941443,0,1,8959.9,-0.022032246,6,1,false,false,-2.5195177,1.0687643,17.209444,-0.06331956,-0.041581847,3
81.06267,0.031441476,43.99889487647397,11.372422285106142,0,1,8958.53,-0.007990105,6,1,false,false,-2.2954834,0.86315966,15.376765,-0.063948296,-0.029735066,3
81.06894,0.031701557,43.99890567644897,11.372430014604577,0,1,8963.048,0.013799649,6,1,false,false,-1.4682965,0.8703563,14.798912,-0.064374976,-0.016684951,3
81.07438,0.031961657,43.99891638647339,11.37243786877522,0,1,8965.987,0.033654142,6,1,false,false,-0.35943618,0.82690847,14.228588,-0.06450747,0.0030870002,3
81.079346,0.03222176,43.99892718658572,11.372445598273655,0,1,8968.405,0.04406451,6,1,false,false,0.2241896,0.7841352,10.52372,-0.064308174,0.021217737,3
81.08498,0.032481883,43.99893798656072,11.372453452444299,0,1,8973.54,0.047695342,6,1,false,false,1.076258,0.8530435,11.465403,-0.06384423,0.035424236,3
81.09209,0.032742027,43.998948696585146,11.372461181942734,0,1,8977.41,0.039222114,6,1,false,false,1.496584,0.86730003,14.045366,-0.06317669,0.045157637,3
81.10006,0.033002187,43.99895949656015,11.372469036113378,0,1,8975.623,0.02203225,6,1,false,false,1.8743309,1.0818679,14.80101,-0.06246108,0.04434837,3
81.10878,0.03326237,43.99897029653515,11.372476765611813,0,1,8970.611,0.0029052394,6,1,false,false,1.8025433,1.1405959,15.143775,-0.061840456,0.033243086,3
81.11676,0.033522565,43.99898109651015,11.372484495113222,0,1,8963.913,-0.02178976,6,1,false,false,1.1124845,0.96383995,15.318893,-0.06146398,0.013418128,3
81.12255,0.033782773,43.99899189648515,11.372492349280892,0,1,8963.307,-0.03776904,6,1,false,false,0.26187605,0.7440758,14.656597,-0.06144724,-0.009684312,3
81.12586,0.034042984,43.99900260650957,11.372500078780813,0,1,8972.4795,-0.049148444,6,1,false,false,-0.7077297,0.70474076,13.294047,-0.06179935,-0.030898284,3
81.128365,0.0343032,43.99901340648457,11.372507932950713,0,1,8981.521,-0.054475795,6,1,false,false,-1.4503171,0.6867068,9.545629,-0.06247411,-0.04692272,3
81.13393,0.034563426,43.99902420659691,11.372515662450265,0,1,8982.89,-0.05665449,6,1,false,false,-2.4161649,0.9004662,10.330906,-0.06335571,-0.05731285,3
81.14075,0.034823675,43.99903500657191,11.372523516619049,0,1,8979.264,-0.052780222,6,1,false,false,-2.543412,0.9101583,8.965003,-0.06436217,-0.061200276,3
81.14851,0.035083946,43.99904571659633,11.372531246118971,0,1,8982.848,-0.04963343,6,1,false,false,-3.5058072,1.0646721,10.762487,-0.06538439,-0.06181344,3
81.156296,0.035344247,43.99905651657133,11.372539100288128,0,1,8984.986,-0.03898058,6,1,false,false,-3.1303055,0.93442494,12.172074,-0.06641485,-0.059165765,3
81.16288,0.035604563,43.99906731654633,11.372546954455798,0,1,8985.88,-0.030747974,6,1,false,false,-3.1044517,1.0310721,9.8403,-0.067341775,-0.049947325,3
81.17252,0.035864905,43.99907802657075,11.37255480862644,0,1,8984.504,-0.024694992,6,1,false,false,-3.2021992,1.1195918,12.177533,-0.06813048,-0.042988963,3
81.18097,0.036125273,43.99908882654576,11.37256266279411,0,1,8979.611,-0.014284639,6,1,false,false,-2.7023208,0.956887,13.050256,-0.0687859,-0.033992153,3
81.18791,0.036385663,43.99909962652076,11.372570516964752,0,1,8980.149,-0.0133155985,6,1,false,false,-2.400101,1.0583156,12.254788,-0.06927498,-0.023352353,3
81.194786,0.036646064,43.99911033654518,11.372578371135395,0,1,8983.409,-0.010895346,6,1,false,false,-2.3548903,0.90015996,13.844669,-0.06963067,-0.018010007,3
81.20153,0.036906485,43.99912113652018,11.372586225300092,0,1,8981.441,-0.0070210705,6,1,false,false,-1.7101512,0.91509634,9.683159,-0.06991085,-0.013698845,3
81.208244,0.037166927,43.9991318465446,11.37259420414294,0,1,8979.797,-0.0067785773,6,1,false,false,-1.3834713,0.9512849,10.775145,-0.07010005,-0.009317852,3
81.215385,0.037427384,43.9991426465196,11.372602058307638,0,1,8981.187,-0.007506057,6,1,false,false,-1.1083039,0.83864784,8.713027,-0.070224464,-0.007130305,3
